source_file,source_type,room,board_number,vulnerability_code,vulnerability,dealer_code,dealer,south_hand_raw,west_hand_raw,north_hand_raw,east_hand_raw,south_hand_norm,west_hand_norm,north_hand_norm,east_hand_norm,tricks_claimed,bidding_sequence,final_contract,board_data_status
TM-84085-1774938250.lin,TM,open,8,o,none,2.0,W,S4JH235AD4JC2678Q,S56KH8TD279QC35JA,S378AH67D568TKCTK,,S4JH235AD4JC2678Q,S56KH8TD279QC35JA,S378AH67D568TKCTK,,,PASS PASS 1H PASS 1NT PASS PASS 2C X PASS PASS PASS,2C,missing_or_invalid
TM-84085-1774938250.lin,TM,open,9,e,ew,3.0,N,S5KH3D25689QC278Q,S38TJAH25QD47JCJA,S269QH46JAD3TC56K,,S5KH3D25689QC278Q,S38TJAH25QD47JCJA,S269QH46JAD3TC56K,,8.0,PASS PASS PASS 1S PASS 2H PASS PASS PASS,2H,missing_or_invalid
TM-84085-1774938250.lin,TM,open,10,b,both,4.0,E,S5H23479TAD29C3TK,S4679JAH8D58KC8JA,SKH5KD347JQAC249Q,,S5H23479TAD29C3TK,S4679JAH8D58KC8JA,SKH5KD347JQAC249Q,,9.0,PASS 2H 2S 4H 4S 5H 5S X PASS PASS PASS,5S,missing_or_invalid
TM-84085-1774938250.lin,TM,open,11,o,none,1.0,S,S236TJH9DAC56789K,S59H457QKAD7QC24J,SQKAH26TJD35TKCTA,,S236TJH9DAC56789K,S59H457QKAD7QC24J,SQKAH26TJD35TKCTA,,,3C 3H X PASS PASS PASS,3H,missing_or_invalid
TM-84085-1774938250.lin,TM,open,12,n,ns,2.0,W,SQH3589TQD59C5TJA,S246TH6AD48JKC37K,S358KH247KD2C689Q,,SQH3589TQD59C5TJA,S246TH6AD48JKC37K,S358KH247KD2C689Q,,9.0,1D PASS 1S 2H 2S 3H 4S PASS PASS PASS,4S,missing_or_invalid
TM-84085-1774938250.lin,TM,open,13,b,both,3.0,N,S2TKH578TD9TAC28A,S46AH36KD236QC357,S7JHJQD458JKC46JK,,S2TKH578TD9TAC28A,S46AH36KD236QC357,S7JHJQD458JKC46JK,,8.0,1D! PASS 1H PASS 2C PASS 2NT PASS 3D PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84085-1774938250.lin,TM,open,14,o,none,4.0,E,S48QH29TQD3KC39TJ,S79H478JD246JC467,S356JHKD5789TAC25,,S48QH29TQD3KC39TJ,S79H478JD246JC467,S356JHKD5789TAC25,,,1C! PASS 1D PASS 1H! PASS 1S PASS PASS PASS,1S,missing_or_invalid
TM-84085-1774938250.lin,TM,open,15,n,ns,1.0,S,S45789JH4AD9C237T,S6TH26D4678QKC46K,SKH578TJD35TJC5QA,,S45789JH4AD9C237T,S6TH26D4678QKC46K,SKH578TJD35TJC5QA,,9.0,PASS PASS 1H D! 2S 3D PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84085-1774938250.lin,TM,open,16,e,ew,2.0,W,SJQH45TD3467C34JK,S4568H9QKADAC289T,S239TKH27JD28C57A,,SJQH45TD3467C34JK,S4568H9QKADAC289T,S239TKH27JD28C57A,,11.0,1H PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-84086-1774938263.lin,TM,open,1,o,none,3.0,N,S5689JHTJD24679C8,S237QH2458KDC25JA,S4AH3679QAD58QC6Q,,S5689JHTJD24679C8,S237QH2458KDC25JA,S4AH3679QAD58QC6Q,,,1H 2NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84086-1774938263.lin,TM,open,2,n,ns,4.0,E,S356H9KD29KC59JQA,S27QKAH6D578JAC26,SJH234TAD3TC348TK,,S356H9KD29KC59JQA,S27QKAH6D578JAC26,SJH234TAD3TC348TK,,10.0,PASS 1C 1S 2H PASS 3C 3D 4C 4S PASS PASS 5C PASS PASS 5S PASS PASS PASS,5S,missing_or_invalid
TM-84086-1774938263.lin,TM,open,3,e,ew,1.0,S,SQKH7KD2457KAC58Q,S35679JH589TDQCJK,S48TH36JQD689TC39,,SQKH7KD2457KAC58Q,S35679JH589TDQCJK,S48TH36JQD689TC39,,9.0,1D 2S PASS PASS X PASS 3D PASS PASS PASS,3D,missing_or_invalid
TM-84086-1774938263.lin,TM,open,4,b,both,2.0,W,S6TKH89QKAD27TAC9,S2H7TJD689C2568JA,S35789JQH5D5JQKC4,,S6TKH89QKAD27TAC9,S2H7TJD689C2568JA,S35789JQH5D5JQKC4,,11.0,PASS 3S PASS 4NT PASS 5D PASS 6S PASS PASS PASS,6S,missing_or_invalid
TM-84113-1774938999.lin,TM,open,1,o,none,3.0,N,S469TH2QD589TQC26,S278AH4689JDJC89K,SQHTAD24AC3457TJA,,S469TH2QD589TQC26,S278AH4689JDJC89K,SQHTAD24AC3457TJA,,9.0,1C X PASS 2H 3C 3H PASS PASS PASS,3H,missing_or_invalid
TM-84113-1774938999.lin,TM,open,2,n,ns,4.0,E,S4AH69KD23TJQC25J,S369TJQKHJD56C78K,S57H23TAD79AC349T,,S4AH69KD23TJQC25J,S369TJQKHJD56C78K,S57H23TAD79AC349T,,10.0,1H X 1S PASS 1NT PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84113-1774938999.lin,TM,open,3,e,ew,1.0,S,S2368JKH69TD26JC3,S7H24KD3TQC2468TJ,S5THJAD4579KAC579,,S2368JKH69TD26JC3,S7H24KD3TQC2468TJ,S5THJAD4579KAC579,,,PASS PASS 1D 1H 1S 2H 3D 4H PASS PASS PASS,4H,missing_or_invalid
TM-84113-1774938999.lin,TM,open,4,b,both,2.0,W,S4589QKAHQAD4JCTA,S26TJH356KD2C3467,S7H4TD35679QC25JQ,,S4589QKAHQAD4JCTA,S26TJH356KD2C3467,S7H4TD35679QC25JQ,,,PASS PASS 1H 4S 5H PASS PASS X PASS PASS PASS,5H,missing_or_invalid
TM-84115-1774939084.lin,TM,open,1,o,none,3.0,N,S59JQKHQKD46TC68T,S23AH568JD7JKAC34,S48TH79TD29C279KA,,S59JQKHQKD46TC68T,S23AH568JD7JKAC34,S48TH79TD29C279KA,,,PASS PASS 1S X 2S 4H PASS PASS PASS,4H,missing_or_invalid
TM-84115-1774939084.lin,TM,open,2,n,ns,4.0,E,SJKH23478TKDKC8JQ,S39TH5D34589C256A,S2678AH9QD67C479K,,SJKH23478TKDKC8JQ,S39TH5D34589C256A,S2678AH9QD67C479K,,9.0,1D 1H PASS 1S 2D 2H PASS PASS PASS,2H,missing_or_invalid
TM-84115-1774939084.lin,TM,open,3,e,ew,1.0,S,S4QKAH34689TDQAC2,S36JHD245678TJC47,S257TH2ADC389TQKA,,S4QKAH34689TDQAC2,S36JHD245678TJC47,S257TH2ADC389TQKA,,,1H 3D 4C PASS 4H PASS 6C PASS PASS PASS,6C,missing_or_invalid
TM-84115-1774939084.lin,TM,open,4,b,both,2.0,W,S67JH47TQD26C34TA,S489TKH9D358TQKAC,S2QH235JKDJC289JQ,,S67JH47TQD26C34TA,S489TKH9D358TQKAC,S2QH235JKDJC289JQ,,12.0,1S 2H 3H 4H 5D 5H X PASS 6D PASS 6S PASS PASS PASS,6S,missing_or_invalid
TM-84115-1774939084.lin,TM,open,5,n,ns,3.0,N,S24H57KD38JKAC34K,S56JQH2689QDTC5TJ,S3TKH3AD4569C267Q,,S24H57KD38JKAC34K,S56JQH2689QDTC5TJ,S3TKH3AD4569C267Q,,8.0,PASS PASS 1D PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-84115-1774939084.lin,TM,open,6,e,ew,4.0,E,S49QH679JKD3JC389,S8JH3QAD578KC56TK,S56KAH48D29TQC2JA,,S49QH679JKD3JC389,S8JH3QAD578KC56TK,S56KAH48D29TQC2JA,,9.0,PASS PASS 1D X 1S 2H PASS PASS PASS,2H,missing_or_invalid
TM-84115-1774939084.lin,TM,open,7,b,both,1.0,S,S579JH6D4TJAC29JK,S6TQH27JAD56C47QA,S238H489QD278QKC3,,S579JH6D4TJAC29JK,S6TQH27JAD56C47QA,S238H489QD278QKC3,,,PASS 1C PASS 1H X PASS 2D 3C PASS 3H PASS PASS PASS,3H,missing_or_invalid
TM-84115-1774939084.lin,TM,open,8,o,none,2.0,W,S8JAH3569D368TC3A,SH247TJKDAC289TJK,S457H8QAD247JKC4Q,,S8JAH3569D368TC3A,SH247TJKDAC289TJK,S457H8QAD247JKC4Q,,,1H 2D 3S 4D 4H 5D PASS PASS 5H X XX PASS PASS PASS,5H,missing_or_invalid
TM-84126-1774939423.lin,TM,open,1,o,none,3.0,N,SKQ3HA74D7643CA76,SA76HKJT9DK5CJT82,SJT9852HQ85D9C954,,SKQ3HA74D7643CA76,SA76HKJT9DK5CJT82,SJT9852HQ85D9C954,,,,PASSOUT,missing_or_invalid
TM-84126-1774939423.lin,TM,open,2,n,ns,4.0,E,SH98632DAK64CKJ65,SJ32HAKJ5D983CQ93,ST87654HT7DQJT5CA,,SH98632DAK64CKJ65,SJ32HAKJ5D983CQ93,ST87654HT7DQJT5CA,,,PASS 1H PASS 1S PASS 2C PASS 2S PASS PASS PASS,2S,missing_or_invalid
TM-84126-1774939423.lin,TM,open,3,e,ew,1.0,S,S82HAJDQJ854CAJT9,SAKQJT96HD72CK875,S7543HKT8532D96CQ,,S82HAJDQJ854CAJT9,SAKQJT96HD72CK875,S7543HKT8532D96CQ,,,1D 1S X 1NT PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84126-1774939423.lin,TM,open,4,b,both,2.0,W,SAJ8432HT3D952C87,S75HKQ74DKQ8764C2,SKQT96HJ92DJTCAQ5,,SAJ8432HT3D952C87,S75HKQ74DKQ8764C2,SKQT96HJ92DJTCAQ5,,,1D 1S X 4S PASS PASS X PASS PASS PASS,4S,missing_or_invalid
TM-84126-1774939423.lin,TM,open,6,e,ew,4.0,E,SAJ652HJ53DA76CKQ,S4HKQ62DKJ42CT843,ST93HAT7D953CA962,,SAJ652HJ53DA76CKQ,S4HKQ62DKJ42CT843,ST93HAT7D953CA962,,,PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-84126-1774939423.lin,TM,open,7,b,both,1.0,S,SAJ9764H3D42CAKT8,SQTHAKT54DKTCQJ75,SK53H96DQJ9876C32,,SAJ9764H3D42CAKT8,SQTHAKT54DKTCQJ75,SK53H96DQJ9876C32,,,1S 2H 2S 4H 4S PASS PASS PASS,4S,missing_or_invalid
TM-84126-1774939423.lin,TM,open,5,n,ns,3.0,N,SK9853H7D95CJ9853,SA72HAQ953DQ62CAT,STHT2DAKJT743CKQ4,,SK9853H7D95CJ9853,SA72HAQ953DQ62CAT,STHT2DAKJT743CKQ4,,,1D PASS 1S 1NT 3D 3S PASS 4H PASS 5H X PASS PASS PASS,5H,missing_or_invalid
TM-84126-1774939423.lin,TM,open,8,o,none,2.0,W,SJ73HQJ9532DKJ7C4,SK5H6D98432CAKT32,SAQT8642H8DA5CJ96,,SJ73HQJ9532DKJ7C4,SK5H6D98432CAKT32,SAQT8642H8DA5CJ96,,,PASS 1S 2H 2S D! 3S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84126-1774939423.lin,TM,open,9,e,ew,3.0,N,SA875HA852DA9CA92,SQ9432HKTDJT82C75,S6H76DKQ76543CK86,,SA875HA852DA9CA92,SQ9432HKTDJT82C75,S6H76DKQ76543CK86,,,3D X 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84126-1774939423.lin,TM,open,10,b,both,4.0,E,ST74H952DKQ62CQ86,SAKJ6HAJ7643D4CJ9,SQ82HKQTDAJT953CT,,ST74H952DKQ62CQ86,SAKJ6HAJ7643D4CJ9,SQ82HKQTDAJT953CT,,,3C PASS 3H PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-84126-1774939423.lin,TM,open,12,n,ns,2.0,W,SAQT3H984DA74CK95,S9875HKQJ52DKQ6CA,SKJ2HT3DJ532CQ874,,SAQT3H984DA74CK95,S9875HKQJ52DKQ6CA,SKJ2HT3DJ532CQ874,,,1H PASS 1NT PASS 2D PASS 2H PASS PASS PASS,2H,missing_or_invalid
TM-84126-1774939423.lin,TM,open,11,o,none,1.0,S,SAT84HA5DA76CAQ82,SK753H84DKQJ4CT63,SQHKT972D5CKJ9754,,SAT84HA5DA76CAQ82,SK753H84DKQJ4CT63,SQHKT972D5CKJ9754,,,1C PASS 1H PASS 2NT PASS 3D! PASS 3S PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84126-1774939423.lin,TM,open,13,b,both,3.0,N,S87632HKQJ86DTCAQ,SAQJ9HA3DAQ753C62,S54HT4DJ84CJT7543,,S87632HKQJ86DTCAQ,SAQJ9HA3DAQ753C62,S54HT4DJ84CJT7543,,,PASS PASS 1S 1NT PASS 2C PASS 2S PASS 2NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84126-1774939423.lin,TM,open,14,o,none,4.0,E,SAKT93HKJ73D9CAJ5,SJ86HA92DAJ76CQ97,SQ42H64DKQT84CK63,,SAKT93HKJ73D9CAJ5,SJ86HA92DAJ76CQ97,SQ42H64DKQT84CK63,,,PASS 1S PASS 1NT PASS 2H PASS 3S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84129-1774939497.lin,TM,open,1,o,none,3.0,N,SJH49KD34569JQC8A,S37QKH25D78AC456Q,S29TAH378JD2TC23T,,SJH49KD34569JQC8A,S37QKH25D78AC456Q,S29TAH378JD2TC23T,,,PASS 1C 3D X PASS 3H PASS 4C PASS PASS PASS,4C,missing_or_invalid
TM-84129-1774939497.lin,TM,open,2,n,ns,4.0,E,S379H5TQAD57QKACA,S568H48JD26TC345K,S24JQAH3KD9C679TJ,,S379H5TQAD57QKACA,S568H48JD26TC345K,S24JQAH3KD9C679TJ,,,PASS 1D PASS 1S PASS 2H PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84129-1774939497.lin,TM,open,3,e,ew,1.0,S,S23457H2TD368C78Q,S68JH58AD247TJC25,SKH37QKD9QAC46TJK,,S23457H2TD368C78Q,S68JH58AD247TJC25,SKH37QKD9QAC46TJK,,6.0,PASS PASS 1C X PASS 1D 1H 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-84129-1774939497.lin,TM,open,4,b,both,2.0,W,S58JKAHTD68JC2479,S27TQH24567DC38JK,S346H9QAD235QKC6A,,S58JKAHTD68JC2479,S27TQH24567DC38JK,S346H9QAD235QKC6A,,,PASS 1D PASS 1S PASS 2D PASS 3D PASS 3NT X PASS PASS 4D X PASS PASS PASS,4D,missing_or_invalid
TM-84129-1774939497.lin,TM,open,5,n,ns,3.0,N,S89QAH9JD489JQC56,S25KH248TDTKC4JQK,S6TH57QAD5AC389TA,,S89QAH9JD489JQC56,S25KH248TDTKC4JQK,S6TH57QAD5AC389TA,,,1C PASS 1D PASS 1H PASS 1S! PASS 2C PASS 2D PASS 3D PASS PASS PASS,3D,missing_or_invalid
TM-84129-1774939497.lin,TM,open,6,e,ew,4.0,E,S3456JH3TD68QKC38,S789AH24KAD347JCQ,S2TQKH689QD25C245,,S3456JH3TD68QKC38,S789AH24KAD347JCQ,S2TQKH689QD25C245,,,1C PASS 1H PASS 2C PASS 2D PASS 3C PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84129-1774939497.lin,TM,open,7,b,both,1.0,S,S28AH28TDJQC4579A,S4567H367D3TAC28Q,S3QH45QKAD567C6TJ,,S28AH28TDJQC4579A,S4567H367D3TAC28Q,S3QH45QKAD567C6TJ,,,PASS PASS 1H 2D 3H PASS PASS PASS,3H,missing_or_invalid
TM-84129-1774939497.lin,TM,open,8,o,none,2.0,W,S26789KAH45D2C26A,SQHAD3459JQC3459Q,S3TH2379TKD678ACK,,S26789KAH45D2C26A,SQHAD3459JQC3459Q,S3TH2379TKD678ACK,,9.0,1D 1H PASS 1S 2C PASS PASS 4S PASS PASS 5C X PASS PASS PASS,5C,missing_or_invalid
TM-84133-1774939650.lin,TM,open,1,o,none,3.0,N,S4TJH28JADKC3679K,S7KH39QD246JAC5JQ,S25689QAHD79TC248,,S4TJH28JADKC3679K,S7KH39QD246JAC5JQ,S25689QAHD79TC248,,,3S 4H X PASS PASS PASS,4H,missing_or_invalid
TM-84133-1774939650.lin,TM,open,2,n,ns,4.0,E,S4QKH4JQKD278C589,S68H3578D5JQKC6TJ,S37TH9AD369AC247K,,S4QKH4JQKD278C589,S68H3578D5JQKC6TJ,S37TH9AD369AC247K,,,PASS PASS PASS PASS,PASSOUT,missing_or_invalid
TM-84133-1774939650.lin,TM,open,3,e,ew,1.0,S,S34579JH5QDC357TQ,STH29D389TJQC469K,S68H3JKD467KC28JA,,S34579JH5QDC357TQ,STH29D389TJQC469K,S68H3JKD467KC28JA,,,PASS 2D PASS 2H PASS PASS PASS,2H,missing_or_invalid
TM-84133-1774939650.lin,TM,open,4,b,both,2.0,W,S47KH356KDC2356TK,S56QH4TAD2478KC49,SJH28D356QAC78JQA,,S47KH356KDC2356TK,S56QH4TAD2478KC49,SJH28D356QAC78JQA,,10.0,PASS 1D 2S 3C 3S 5C PASS PASS PASS,5C,missing_or_invalid
TM-84133-1774939650.lin,TM,open,5,n,ns,3.0,N,S369AH68QD7JQC8JA,S78TQH34AD348C3QK,SJKH579D256AC245T,,S369AH68QD7JQC8JA,S78TQH34AD348C3QK,SJKH579D256AC245T,,6.0,PASS PASS 1C PASS 1NT PASS 2NT PASS PASS PASS,2NT,missing_or_invalid
TM-84133-1774939650.lin,TM,open,6,e,ew,4.0,E,S239H34TJD26C679Q,S47QAHKD47QKC28TJ,S6JKH56789D389ACA,,S239H34TJD26C679Q,S47QAHKD47QKC28TJ,S6JKH56789D389ACA,,,PASS PASS 1D 1H 1NT PASS 2NT PASS 3NT PASS PASS X PASS PASS PASS,3NT,missing_or_invalid
TM-84133-1774939650.lin,TM,open,7,b,both,1.0,S,S6TKH2KAD458JC6JQ,S4QH589D239KAC289,S389JH6TJQD6C34TK,,S6TKH2KAD458JC6JQ,S4QH589D239KAC289,S389JH6TJQD6C34TK,,,1D PASS 1H PASS 2H PASS PASS PASS,2H,missing_or_invalid
TM-84133-1774939650.lin,TM,open,8,o,none,2.0,W,S7AH789JAD79TJC4K,S8JKH356TKD48QC2Q,S3456TH4D3AC5689J,,S7AH789JAD79TJC4K,S8JKH356TKD48QC2Q,S3456TH4D3AC5689J,,,PASS PASS 1D 1H PASS PASS PASS,1H,missing_or_invalid
TM-84139-1774939845.lin,TM,open,1,o,none,3.0,N,S34AH58QKAD25TC49,S7H23D34JQKC367TJ,S9TQH679TD6AC25KA,,S34AH58QKAD25TC49,S7H23D34JQKC367TJ,S9TQH679TD6AC25KA,,11.0,1C 2S 3H PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-84139-1774939845.lin,TM,open,2,n,ns,4.0,E,S24QH369AD2459C48,S38KAH48DQKC69TJA,S67TH5JKD38JC23QK,,S24QH369AD2459C48,S38KAH48DQKC69TJA,S67TH5JKD38JC23QK,,,PASS PASS 1C PASS 1H PASS 1S PASS 1NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84139-1774939845.lin,TM,open,3,e,ew,1.0,S,S6QH47JD257TKC39J,S2TJKH9TKD69JC45Q,S8AH256D34QAC278A,,S6QH47JD257TKC39J,S2TJKH9TKD69JC45Q,S8AH256D34QAC278A,,8.0,PASS PASS 1D PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-84139-1774939845.lin,TM,open,4,b,both,2.0,W,S467H28D34789C34A,S39JKH9D26JC2578K,S2H456TJQKDTQKACQ,,S467H28D34789C34A,S39JKH9D26JC2578K,S2H456TJQKDTQKACQ,,11.0,PASS 1H 1S PASS 2S 3D 3S 5D PASS PASS PASS,5D,missing_or_invalid
TM-84139-1774939845.lin,TM,open,5,n,ns,3.0,N,S3JH7AD37AC478JQK,S8TKH45QD258QKC5A,S9AH689JD69JC269T,,S3JH7AD37AC478JQK,S8TKH45QD258QKC5A,S9AH689JD69JC269T,,9.0,PASS PASS 1NT PASS PASS 2S 3C 3S PASS PASS PASS,3S,missing_or_invalid
TM-84139-1774939845.lin,TM,open,6,e,ew,4.0,E,S9JH6TQD5JKC3689A,S267TH39D46TC27JK,S48KH47JAD89QAC5T,,S9JH6TQD5JKC3689A,S267TH39D46TC27JK,S48KH47JAD89QAC5T,,6.0,PASS PASS PASS 1D X 2NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84139-1774939845.lin,TM,open,7,b,both,1.0,S,S8JQKH2D357C345QA,S24567TH4JD2C267T,S39H69TAD89TJC9JK,,S8JQKH2D357C345QA,S24567TH4JD2C267T,S39H69TAD89TJC9JK,,,1C PASS 1H 2D PASS PASS PASS,2D,missing_or_invalid
TM-84139-1774939845.lin,TM,open,8,o,none,2.0,W,S46TAH478JD239C28,S28KHTKD68JQC3579,S79JH9QAD457AC4JK,,S46TAH478JD239C28,S28KHTKD68JQC3579,S79JH9QAD457AC4JK,,,PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-84148-1774940148.lin,TM,open,1,o,none,3.0,N,S78TKAH29D6KC39JK,S6H45JKD357JAC245,S2359QH3TQD249C68,,S78TKAH29D6KC39JK,S6H45JKD357JAC245,S2359QH3TQD249C68,,8.0,PASS 1C 1S X 2S 3H 3S 4H PASS PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84148-1774940148.lin,TM,open,2,n,ns,4.0,E,S28QKAH6TAD56TC6K,STJH29JQKD7QC49QA,S45679H58D348AC5J,,S28QKAH6TAD56TC6K,STJH29JQKD7QC49QA,S45679H58D348AC5J,,10.0,PASS 1S 2H 2S PASS PASS 3C PASS PASS 3S PASS PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-84148-1774940148.lin,TM,open,3,e,ew,1.0,S,S5JQAH5KD67TJC57T,S367H49D29QC49QKA,S28TKH2378JQD4C8J,,S5JQAH5KD67TJC57T,S367H49D29QC49QKA,S28TKH2378JQD4C8J,,,PASS PASS 2H PASS PASS 3C PASS PASS 3H PASS PASS 4C PASS PASS PASS,4C,missing_or_invalid
TM-84148-1774940148.lin,TM,open,4,b,both,2.0,W,S25789H2349ADAC6J,SJQH678QD25TKC78T,SH5KD3689QC239QKA,,S25789H2349ADAC6J,SJQH678QD25TKC78T,SH5KD3689QC239QKA,,,PASS 1C 2S X PASS 3D PASS 4C PASS 5C PASS PASS PASS,5C,missing_or_invalid
TM-84181-1774941424.lin,TM,open,1,o,none,3.0,N,S26TJH347JAD57C8T,S78KHKD346TAC57JA,S39AH259D8C2346QK,,S26TJH347JAD57C8T,S78KHKD346TAC57JA,S39AH259D8C2346QK,,10.0,PASS PASS PASS 1D 2C X PASS 2NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84181-1774941424.lin,TM,open,2,n,ns,4.0,E,S378QH4579D67C2TA,S29TJKH3JQAD4AC6Q,SAH68KD25QKC489JK,,S378QH4579D67C2TA,S29TJKH3JQAD4AC6Q,SAH68KD25QKC489JK,,9.0,PASS PASS 1S 2C PASS PASS 2H X 2S PASS PASS 3D PASS 4C PASS PASS PASS,4C,missing_or_invalid
TM-84181-1774941424.lin,TM,open,3,e,ew,1.0,S,S569JH45JQD27JCTK,S37AH37KD456KC367,S48TKH29TD9TC9JQA,,S569JH45JQD27JCTK,S37AH37KD456KC367,S48TKH29TD9TC9JQA,,,PASS PASS PASS PASS,PASSOUT,missing_or_invalid
TM-84181-1774941424.lin,TM,open,4,b,both,2.0,W,S6TQAH79QD34JC29K,S8H256TJAD9C568JQ,S24KH48KD28KAC34A,,S6TQAH79QD34JC29K,S8H256TJAD9C568JQ,S24KH48KD28KAC34A,,,PASS 1NT PASS 2C 2H 2NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84588-1750248346.lin,TM,open,1,o,none,3.0,N,S8H2689KD45C679JQ,S34579QH47AD678QC,S6TAH3JD239TJC345,,S8H2689KD45C679JQ,S34579QH47AD678QC,S6TAH3JD239TJC345,,12.0,PASS 1C PASS 1S PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84588-1750248346.lin,TM,open,2,n,ns,4.0,E,S5TKH39QAD4569KC2,S24H67D37QC3469TK,S67JQAH2KD28TC78A,,S5TKH39QAD4569KC2,S24H67D37QC3469TK,S67JQAH2KD28TC78A,,,PASS 1D PASS 1S 2H PASS PASS 2S PASS 3S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84588-1750248346.lin,TM,open,3,e,ew,1.0,S,S24QAH9KD3567C28T,S59KH35JD2TJQKCJA,S8TH24678AD8AC679,,S24QAH9KD3567C28T,S59KH35JD2TJQKCJA,S8TH24678AD8AC679,,6.0,PASS 1NT PASS 2C PASS 2D PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84588-1750248346.lin,TM,open,4,b,both,2.0,W,S3QAH4KD59JC79TKA,S678TH379QAD7TC8Q,S2459H6TD236QAC45,,S3QAH4KD59JC79TKA,S678TH379QAD7TC8Q,S2459H6TD236QAC45,,8.0,PASS PASS PASS 1NT PASS PASS PASS,1NT,missing_or_invalid
TM-84588-1750248346.lin,TM,open,5,n,ns,3.0,N,S678JH489TDQC59TJ,S39H5KD36JC4678QA,S245QKH237JD8AC3K,,S678JH489TDQC59TJ,S39H5KD36JC4678QA,S245QKH237JD8AC3K,,10.0,1S 2D 2S 3D 3S 4D PASS PASS PASS,4D,missing_or_invalid
TM-84588-1750248346.lin,TM,open,6,e,ew,4.0,E,S469QH5TKAD58TACA,S2378JH37D2C36789,S5TKH26QD67QC5TJQ,,S469QH5TKAD58TACA,S2378JH37D2C36789,S5TKH26QD67QC5TJQ,,,1D 1NT PASS 3NT PASS PASS PASS,3NT,missing_or_invalid
TM-84588-1750248346.lin,TM,open,7,b,both,1.0,S,S479H679D356AC9KA,S238H234JD24TKC45,S5TJQKAH8KAD9C68Q,,S479H679D356AC9KA,S238H234JD24TKC45,S5TJQKAH8KAD9C68Q,,12.0,PASS PASS 1C PASS 1NT PASS 2S PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84588-1750248346.lin,TM,open,8,o,none,2.0,W,S6H5789D58QAC27TQ,S347TQHJD679TJCKA,S59H36TAD3KC4689J,,S6H5789D58QAC27TQ,S347TQHJD679TJCKA,S59H36TAD3KC4689J,,11.0,1S PASS 2NT X 3H PASS 3S PASS 4C PASS 4H PASS 4S PASS PASS PASS,4S,missing_or_invalid
TM-84588-1750248346.lin,TM,open,9,e,ew,3.0,N,S278AH28QAD45C59Q,S3H3JD268QKC268TJ,S569JKH9TD39TJAC3,,S278AH28QAD45C59Q,S3H3JD268QKC268TJ,S569JKH9TD39TJAC3,,,PASS 1H PASS 1NT PASS 2C PASS 2H PASS 4H X PASS PASS PASS,4H,missing_or_invalid
TM-84588-1750248346.lin,TM,open,10,b,both,4.0,E,S3JKH238D678C67JK,S47TQAH7AD2KAC35T,S568H6D45TJQC28QA,,S3JKH238D678C67JK,S47TQAH7AD2KAC35T,S568H6D45TJQC28QA,,13.0,3H PASS 4H PASS PASS PASS,4H,missing_or_invalid
TM-84588-1750248346.lin,TM,open,11,o,none,1.0,S,S25TQKH348D579C58,S89H2TJAD26TQAC6Q,S6AH56QD34JC349TA,,S25TQKH348D579C58,S89H2TJAD26TQAC6Q,S6AH56QD34JC349TA,,,PASS 1D PASS 1S PASS 1NT PASS 2C PASS 2D PASS 2NT PASS PASS PASS,2NT,missing_or_invalid
TM-84588-1750248346.lin,TM,open,12,n,ns,2.0,W,S3TH789QD26789C5Q,S24JH3AD35AC2489K,S69KAH26TD4TQCTJA,,S3TH789QD26789C5Q,S24JH3AD35AC2489K,S69KAH26TD4TQCTJA,,,1C PASS 1H PASS 1NT PASS 2C PASS 2D PASS 2NT PASS PASS PASS,2NT,missing_or_invalid
