source_file,source_type,room,board_number,vulnerability_code,vulnerability,dealer_code,dealer,south_hand_raw,west_hand_raw,north_hand_raw,east_hand_raw,south_hand_norm,west_hand_norm,north_hand_norm,east_hand_norm,tricks_claimed,bidding_sequence,final_contract
TM-74543-1754311149.lin,TM,closed,9,e,ew,3,N,SJ8HKQT7DQ3CAJ752,SQT54H9652DT96CT8,SA972HJ843DK74C43,,SJ8HKQT7DQ3CAJ752,SQT54H9652DT96CT8,SA972HJ843DK74C43,,,PASS 1D 2C PASS PASS 2NT PASS PASS PASS,2NT
TM-74543-1754311149.lin,TM,open,10,b,both,4,E,SQ42H8632D76CK954,SJT6HAKDJ853CQJ62,S73HQT95DAKT2CAT7,,SQ42H8632D76CK954,SJT6HAKDJ853CQJ62,S73HQT95DAKT2CAT7,,7,PASS PASS 1D PASS 1S PASS 1NT PASS 2C! PASS 2S PASS PASS PASS,2S
TM-74543-1754311149.lin,TM,closed,10,b,both,4,E,SQ42H8632D76CK954,SJT6HAKDJ853CQJ62,S73HQT95DAKT2CAT7,,SQ42H8632D76CK954,SJT6HAKDJ853CQJ62,S73HQT95DAKT2CAT7,,,PASS PASS 1D PASS 1S PASS PASS X PASS 2H PASS PASS 2S PASS PASS PASS,2S
TM-759-1754915214.lin,TM,open,1,o,none,3,N,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,9,1D PASS 1S PASS 1NT PASS 2C PASS 2D! PASS 3NT PASS PASS PASS,3NT
TM-759-1754915214.lin,TM,closed,1,o,none,3,N,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,SKQJ3H5DT743CAQ95,ST42HT876DA2CK874,SA8HAK4DQJ986CT32,,,1D PASS 1S PASS 1NT PASS 2D! PASS 2NT PASS 3D PASS 3H PASS 4C PASS 4S PASS PASS PASS,4S
TM-759-1754915214.lin,TM,open,2,n,ns,4,E,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,10,PASS 1H PASS PASS X PASS 2D PASS PASS 2H PASS PASS 3D PASS PASS PASS,3D
TM-759-1754915214.lin,TM,closed,2,n,ns,4,E,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,SAT2HAKJ964DQ9CQT,SQ4HQ83DT8765CAK2,SJ973HT5DJ3CJ9643,,9,PASS 1H PASS PASS X 2H 3D PASS PASS PASS,3D
TM-759-1754915214.lin,TM,open,3,e,ew,1,S,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,,PASS PASS 1D PASS 1NT PASS 3NT PASS PASS PASS,3NT
TM-759-1754915214.lin,TM,closed,3,e,ew,1,S,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,S872HK2DQT942CQJ3,SJ65HJT73D86CK965,SAQ3HA65DAKJ5CT74,,10,PASS PASS 1D PASS 3D PASS 3NT PASS PASS PASS,3NT
TM-759-1754915214.lin,TM,open,4,b,both,2,W,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,,PASS 1S X PASS 2H X PASS 2S PASS PASS 3H PASS PASS 3S PASS PASS PASS,3S
TM-759-1754915214.lin,TM,closed,4,b,both,2,W,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,SQ8HJT3DJ954CJ832,ST43HQ9854DK8CAT5,SAKJ652H6DQ62CQ76,,10,PASS 1S X 2S 3H PASS PASS PASS,3H
TM-759-1754915214.lin,TM,open,5,n,ns,3,N,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,,1NT 2H 3C PASS 3S PASS 4S PASS PASS PASS,4S
TM-759-1754915214.lin,TM,closed,5,n,ns,3,N,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,SJ98H865DJ83CAKJ3,S76542HJ74DQT2CT4,SAKQT3HT3DA95CQ76,,,1NT 2D! 3NT PASS 4S PASS PASS PASS,4S
TM-759-1754915214.lin,TM,open,6,e,ew,4,E,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,,1D X PASS 2H PASS 3H PASS 3S! PASS 4H PASS PASS PASS,4H
TM-759-1754915214.lin,TM,closed,6,e,ew,4,E,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,SK85HAQ97D74CKJ93,S92HK43DT93CQT865,SAJ63HJT85D862CA2,,,1D X PASS 2D PASS 2H PASS 4H PASS PASS PASS,4H
TM-759-1754915214.lin,TM,open,7,b,both,1,S,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,10,1C PASS 1H PASS 1NT PASS 2H PASS 3H PASS PASS PASS,3H
TM-759-1754915214.lin,TM,closed,7,b,both,1,S,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,SKJ5H765DAJ7CKQ96,SAQT4HQ98DK82CJ75,S3HAKT432D965C843,,9,1C X 1H 1S 1NT 2S 3H PASS 4H PASS PASS PASS,4H
TM-759-1754915214.lin,TM,open,8,o,none,2,W,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,12,PASS 1C PASS 1S PASS 1NT PASS 2D PASS 2H PASS 6C PASS PASS PASS,6C
TM-759-1754915214.lin,TM,closed,8,o,none,2,W,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,SAQJ9H76DA82CAK95,SKT43HJ985DJT3C72,S76HAKQ3DK97CQT43,,12,PASS 1C PASS 1S PASS 1NT PASS 2D! PASS 2NT PASS 3C PASS 3NT PASS 4C! PASS 4D PASS 6C PASS PASS PASS,6C
TM-759-1754915214.lin,TM,open,9,e,ew,3,N,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,8,1H X 4H PASS PASS X PASS PASS PASS,4H
TM-759-1754915214.lin,TM,closed,9,e,ew,3,N,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,S964HKQ72D2C96532,SJ53H864DT7643CQT,SAK7HJT953DKQ8C84,,9,1H X 4H PASS PASS X PASS PASS PASS,4H
TM-759-1754915214.lin,TM,open,10,b,both,4,E,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,8,PASS PASS 1C PASS 1H X 2C PASS PASS PASS,2C
TM-759-1754915214.lin,TM,closed,10,b,both,4,E,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,SAK74HJ63DQT84C86,SJ85HK4D5CAQJ9432,SQ6HAT52DA973CKT5,,,PASS PASS 3C PASS PASS X PASS 3H PASS PASS PASS,3H
TM-75994-1752237908.lin,TM,open,1,o,none,3,N,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,,PASS 1NT PASS 2C PASS 2H PASS 5H PASS 6H PASS PASS PASS,6H
TM-75994-1752237908.lin,TM,closed,1,o,none,3,N,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,,PASS 1NT PASS 2C! PASS 2N! PASS 3D! PASS 3H PASS 3S! PASS 3N! PASS 4H PASS PASS PASS,4H
TM-75994-1752237908.lin,TM,open,2,n,ns,4,E,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,,PASS PASS PASS PASS,PASSOUT
TM-75994-1752237908.lin,TM,closed,2,n,ns,4,E,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,,PASS PASS 1D PASS 1H PASS PASS X PASS 1NT PASS PASS PASS,1NT
TM-75994-1752237908.lin,TM,open,3,e,ew,1,S,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,,PASS 1D PASS 1S PASS 1NT PASS PASS PASS,1NT
TM-75994-1752237908.lin,TM,closed,3,e,ew,1,S,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,,PASS 1D PASS 1S PASS 1NT PASS PASS PASS,1NT
TM-75994-1752237908.lin,TM,open,4,b,both,2,W,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,,1S PASS 2H PASS 2S PASS 3D PASS 3NT PASS PASS PASS,3NT
TM-75994-1752237908.lin,TM,closed,4,b,both,2,W,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,,1S 2C 2H PASS 2S PASS 3D PASS 3S PASS PASS PASS,3S
TM-75994-1752237908.lin,TM,open,5,n,ns,3,N,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,12,PASS 2NT PASS 3NT PASS PASS PASS,3NT
TM-75994-1752237908.lin,TM,closed,5,n,ns,3,N,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,12,PASS 2NT PASS 3N! PASS PASS PASS,2NT
TM-75994-1752237908.lin,TM,open,6,e,ew,4,E,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,,1H 2D 2H PASS 3H PASS PASS PASS,3H
TM-75994-1752237908.lin,TM,closed,6,e,ew,4,E,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,11,1H X 2D! X 2H 3D PASS 3S PASS 4H PASS 4S PASS PASS PASS,4S
TM-75994-1752237908.lin,TM,open,7,b,both,1,S,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,,PASS PASS 1C 1H 1NT 2H 3C 3H PASS PASS PASS,3H
TM-75994-1752237908.lin,TM,closed,7,b,both,1,S,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,,PASS 1C 2C PASS 2S PASS PASS PASS,2S
TM-75994-1752237908.lin,TM,open,8,o,none,2,W,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,,PASS PASS 1D X XX 1S 2H PASS 3D PASS PASS PASS,3D
TM-75994-1752237908.lin,TM,closed,8,o,none,2,W,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,,PASS 2D! PASS 2S PASS PASS X PASS 3C PASS PASS PASS,3C
TM-75994-1752237908.lin,TM,open,9,e,ew,3,N,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,11,1C 1D PASS 1H PASS 1NT PASS 2C PASS 3NT PASS PASS PASS,3NT
TM-75994-1752237908.lin,TM,closed,9,e,ew,3,N,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,,1C 1D PASS 1H PASS 2C PASS 2S! PASS 3NT PASS PASS PASS,3NT
TM-75994-1752237908.lin,TM,open,10,b,both,4,E,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,10,PASS 1S X 4S PASS PASS PASS,4S
TM-75994-1752237908.lin,TM,closed,10,b,both,4,E,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,12,PASS 1S 2D 3D! PASS 4C! 4D 4H PASS 4NT PASS 5H! PASS 6S PASS PASS PASS,6S
TM-75994-1752237908.lin,TM,open,11,o,none,1,S,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,,2NT PASS 3D 3S X PASS PASS PASS,3S
TM-75994-1752237908.lin,TM,closed,11,o,none,1,S,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,,2NT PASS 3D! PASS 3H PASS 3NT PASS PASS PASS,3NT
TM-75994-1752237908.lin,TM,open,12,n,ns,2,W,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,7,2D! 2H 2S PASS PASS PASS,2S
TM-75994-1752237908.lin,TM,closed,12,n,ns,2,W,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,9,2D! 2NT PASS 3C PASS 3H PASS 4H PASS PASS PASS,4H
TM-75994-1752237908.lin,TM,open,13,b,both,3,N,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,10,1D PASS 1S PASS 2C PASS 3S PASS 3NT PASS PASS PASS,3NT
TM-75994-1752237908.lin,TM,closed,13,b,both,3,N,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,,1C PASS 1S PASS 2D PASS 2H! PASS 2NT PASS 3S PASS 3NT PASS 4NT PASS P! PASS,4NT
TM-75994-1752237908.lin,TM,open,14,o,none,4,E,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,10,1S PASS 2H PASS 3C PASS 3S PASS 4NT PASS 5C PASS 6S PASS PASS PASS,6S
TM-75994-1752237908.lin,TM,closed,14,o,none,4,E,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,10,1S PASS 2H PASS 3C PASS 3S PASS 4C! PASS 4H! PASS 4N! PASS 5C! PASS 5S PASS PASS PASS,5S
TM-75994-1752237908.lin,TM,open,15,n,ns,1,S,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,,1S PASS 4S PASS PASS PASS,4S
TM-75994-1752237908.lin,TM,closed,15,n,ns,1,S,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,,1S PASS 3D! PASS 4S PASS PASS PASS,4S
TM-75994-1752237908.lin,TM,open,16,e,ew,2,W,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,10,PASS PASS 1D X PASS 1S 2H X 3D PASS PASS PASS,3D
TM-75994-1752237908.lin,TM,closed,16,e,ew,2,W,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,SAT3HQ932DKTCKQ74,S9HK7DQ9873C98532,S76542HT54DJ2CAJ6,,7,PASS PASS 1NT PASS 2S! PASS 2N! PASS 3D PASS PASS X PASS 3S X PASS PASS PASS,3S
TM-76003-1752238039.lin,TM,open,1,o,none,3,N,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,,PASS 1NT PASS 4NT PASS PASS PASS,4NT
TM-76003-1752238039.lin,TM,closed,1,o,none,3,N,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,SJ3HJ986DQJT9C532,SAK7HAQ54D8542CQJ,ST854H7D763CK9876,,,PASS 1NT PASS 2C PASS 2N! PASS 6NT PASS PASS PASS,6NT
TM-76003-1752238039.lin,TM,open,2,n,ns,4,E,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,6,PASS PASS 1D PASS 1H PASS 1NT PASS PASS PASS,1NT
TM-76003-1752238039.lin,TM,closed,2,n,ns,4,E,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,ST5HAKT4D974CA942,SQ976HQJ2DKQ83CJ3,SAJ82H95D652CKQT8,,,PASS PASS 1D PASS 1H PASS 1NT X PASS 2C PASS PASS X PASS 2H PASS PASS PASS,2H
TM-76003-1752238039.lin,TM,open,3,e,ew,1,S,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,5,PASS 1D PASS 1S PASS 1NT PASS PASS PASS,1NT
TM-76003-1752238039.lin,TM,closed,3,e,ew,1,S,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,SQT4HAT6DK84CQ976,SJ3HQJ82DA732CAT2,SA975HK94DJT965C5,,8,PASS PASS 1D X 2NT PASS PASS PASS,2NT
TM-76003-1752238039.lin,TM,open,4,b,both,2,W,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,,1S 2C X PASS 3S PASS 4S PASS PASS PASS,4S
TM-76003-1752238039.lin,TM,closed,4,b,both,2,W,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,SJ7653HQT97DAT4CJ,SAKQT42H4DK62CK52,S9H852DJ97CAQ9843,,,1S PASS 1NT PASS 3S PASS 4S PASS PASS PASS,4S
TM-76003-1752238039.lin,TM,open,5,n,ns,3,N,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,12,PASS 2NT PASS 3C! PASS 3H PASS 3NT PASS PASS PASS,3NT
TM-76003-1752238039.lin,TM,closed,5,n,ns,3,N,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,SJ432H98DQJ95C985,S875HJ43DKT73CAK7,SKT6HQT2D642CT642,,12,PASS 2NT PASS 3C PASS 3H PASS 3NT PASS PASS PASS,3NT
TM-76003-1752238039.lin,TM,open,6,e,ew,4,E,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,8,1H X 3H PASS PASS PASS,3H
TM-76003-1752238039.lin,TM,closed,6,e,ew,4,E,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,SA532HKDKQ752CA96,SQT4HQJ53D83C7432,SKJ97H986D4CQJT85,,,1H X 2H 2S 3H 4S PASS PASS PASS,4S
TM-76003-1752238039.lin,TM,open,7,b,both,1,S,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,10,PASS PASS 1C 1H 2D X PASS 2H PASS PASS 3D PASS PASS 3H PASS PASS PASS,3H
TM-76003-1752238039.lin,TM,closed,7,b,both,1,S,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,S732H92DAQ975CQ54,SAT95HQ73DJ86CA98,SK86HK5DKT3CKJT76,,10,PASS PASS 1C 2H 3D 3H 4D PASS PASS X PASS 4H PASS PASS PASS,4H
TM-76003-1752238039.lin,TM,open,8,o,none,2,W,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,10,PASS 2D! X 3H! X 3S PASS PASS 4C PASS PASS PASS,4C
TM-76003-1752238039.lin,TM,closed,8,o,none,2,W,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,SKT7HKQ4DK96CQ873,S84HT87DAJTCAT965,SAJ9532H632D532CJ,,9,PASS 2D PASS 2N! PASS 3D PASS 3S PASS PASS PASS,3S
TM-76003-1752238039.lin,TM,open,9,e,ew,3,N,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,11,1C 1D PASS 1H PASS 1NT PASS 2NT PASS PASS PASS,2NT
TM-76003-1752238039.lin,TM,closed,9,e,ew,3,N,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,SJ986H865D85CT764,SA42HAJT92DA74CJ2,SQT5HKQ73DJ96CA98,,,1C 1D PASS 2H PASS 2NT PASS 3C PASS 3NT PASS PASS PASS,3NT
TM-76003-1752238039.lin,TM,open,10,b,both,4,E,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,11,PASS 1S X 2NT PASS 4S PASS PASS PASS,4S
TM-76003-1752238039.lin,TM,closed,10,b,both,4,E,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,SKJT864HQ3DA84CK5,S7HKJ6DKQJT95CAQ9,SA952HAT95D2CJ642,,11,PASS 1S 2D 3D PASS 4C! 5D PASS PASS 5S X PASS PASS PASS,5S
TM-76003-1752238039.lin,TM,open,11,o,none,1,S,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,,2NT PASS 3D! PASS 3H! PASS 4D PASS 4H PASS PASS PASS,4H
TM-76003-1752238039.lin,TM,closed,11,o,none,1,S,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,S9842HAKDAQ8CAK82,S75HJ754DT654CQ73,SA3HQ9832DK9732CT,,12,2NT PASS 3D PASS 3H PASS 3NT PASS PASS PASS,3NT
TM-76003-1752238039.lin,TM,open,12,n,ns,2,W,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,9,2D! 3H PASS PASS PASS,3H
TM-76003-1752238039.lin,TM,closed,12,n,ns,2,W,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,SK2HQ832DJT4CK543,SAJ9876H754DA8C87,SQT3HAKJT6D653CAJ,,,2D 2H PASS 2NT PASS 3NT PASS PASS PASS,3NT
TM-76003-1752238039.lin,TM,open,13,b,both,3,N,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,11,1C PASS 1S X 2C PASS 2H PASS 2NT PASS 3S PASS 3NT PASS PASS PASS,3NT
TM-76003-1752238039.lin,TM,closed,13,b,both,3,N,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,SAQJT86HKT2DKCJ98,S5HA765DT9864CA72,S3HQJ8DAQ32CKQT63,,,1D PASS 1S PASS 2C PASS 2H! PASS 2NT PASS 3S PASS 3NT PASS PASS PASS,3NT
TM-76003-1752238039.lin,TM,open,14,o,none,4,E,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,,1S PASS 2H PASS 3C PASS 4S PASS PASS PASS,4S
TM-76003-1752238039.lin,TM,closed,14,o,none,4,E,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,SJ2HT986D7654CK75,SA65HKJ432DQJCJT8,ST83HAQ7DAT832C42,,10,1S PASS 2H 3D 3NT PASS 4S PASS PASS PASS,4S
TM-76003-1752238039.lin,TM,open,15,n,ns,1,S,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,SAQJ63HAJ86DCQ742,S4HKQ52DJT87CKT98,S8752H943DKQ43CA3,,10,1S PASS 1NT PASS 2H PASS 3S PASS 4S PASS PASS PASS,4S
